chr	start	end	JLDS017
chr10	49790000	49800000	0.833
chr10	49800000	49810000	0.864
chr10	49810000	49820000	0.442
chr10	49830000	49840000	0.904
chr10	49840000	49850000	0.927
chr10	49850000	49860000	0.900
chr10	49860000	49870000	0.294
chr10	49870000	49880000	0.821
chr10	49880000	49890000	0.883
chr10	49890000	49900000	0.899
chr10	49900000	49910000	0.871
chr10	49910000	49920000	0.874
chr10	49920000	49930000	0.905
chr10	49930000	49940000	0.886
chr10	49940000	49950000	0.933
chr10	49950000	49960000	0.914
chr10	49960000	49970000	0.927
chr10	49970000	49980000	0.907
chr10	49980000	49990000	0.910
chr10	49990000	50000000	0.929
chr10	50000000	50010000	0.874
chr10	50010000	50020000	0.708
chr10	50020000	50030000	0.916
chr10	50030000	50040000	0.858
chr10	50040000	50050000	0.918
chr10	50050000	50060000	0.951
chr10	50060000	50070000	0.975
chr10	50080000	50090000	0.906
chr10	50090000	50100000	0.937
chr10	50100000	50110000	0.929
chr10	50110000	50120000	0.967
chr10	50120000	50130000	0.926
chr10	50130000	50140000	0.891
chr10	50140000	50150000	0.890
chr10	50150000	50160000	0.940
chr10	50160000	50170000	0.954
chr10	50170000	50180000	0.945
chr10	50180000	50190000	0.859
chr10	50190000	50200000	0.924
chr10	50200000	50210000	0.938
chr10	50210000	50220000	0.848
chr10	50220000	50230000	0.863
chr10	50230000	50240000	0.923
chr10	50240000	50250000	0.926
chr10	50250000	50260000	0.941
chr10	50260000	50270000	0.885
chr10	50270000	50280000	0.911
chr10	50280000	50290000	0.846
chr10	50290000	50300000	0.811
chr10	50300000	50310000	0.915
chr10	50310000	50320000	0.870
chr10	50320000	50330000	0.303
chr10	50330000	50340000	0.897
chr10	50340000	50350000	0.866
chr10	50350000	50360000	0.944
chr10	50360000	50370000	0.847
chr10	50370000	50380000	0.848
chr10	50380000	50390000	0.899
chr10	50390000	50400000	0.852
chr10	50400000	50410000	0.895
chr10	50410000	50420000	0.865
chr10	50420000	50430000	0.868
chr10	50430000	50440000	0.917
chr10	50440000	50450000	0.940
chr10	50450000	50460000	0.891
chr10	50460000	50470000	0.900
chr10	50470000	50480000	0.825
chr10	50480000	50490000	0.857
chr10	50490000	50500000	0.891
chr10	50500000	50510000	0.885
chr10	50510000	50520000	0.878
chr10	50520000	50530000	0.946
chr10	50530000	50540000	0.908
chr10	50540000	50550000	0.940
chr10	50550000	50560000	0.936
chr10	50560000	50570000	0.836
chr10	50570000	50580000	0.889
chr10	50580000	50590000	0.872
chr10	50590000	50600000	0.929
chr10	50600000	50610000	0.116
chr10	50610000	50620000	0.756
chr10	50620000	50630000	0.878
chr10	50630000	50640000	0.906
chr10	50640000	50650000	0.812
chr10	50650000	50660000	0.781
chr10	50660000	50670000	0.923
chr10	50670000	50680000	0.915
chr10	50680000	50690000	0.929
chr10	50690000	50700000	0.938
chr10	50700000	50710000	0.949
chr10	50710000	50720000	0.794
chr10	50720000	50730000	0.837
chr10	50730000	50740000	0.752
chr10	50740000	50750000	0.410
chr10	50750000	50760000	0.786
chr10	50760000	50770000	0.848
chr10	50770000	50780000	0.830
chr10	50780000	50790000	0.948
chr10	50790000	50800000	0.840
chr10	50800000	50810000	0.797
chr10	50810000	50820000	0.114
chr10	50820000	50830000	0.337
chr10	50830000	50840000	0.862
chr10	50840000	50850000	0.824
chr10	50850000	50860000	0.816
chr10	50860000	50870000	0.771
chr10	50870000	50880000	0.917
chr10	50880000	50890000	0.217
chr10	50890000	50900000	0.587
chr10	50900000	50910000	0.867
chr10	50910000	50920000	0.866
chr10	50920000	50930000	0.919
chr10	50930000	50940000	0.878
chr10	50940000	50950000	0.864
chr10	50950000	50960000	0.881
chr10	50960000	50970000	0.656
chr10	50970000	50980000	0.251
chr10	50980000	50990000	0.777
chr10	50990000	51000000	0.890
chr10	51000000	51010000	0.988
chr10	51010000	51020000	0.932
chr10	51020000	51030000	0.912
chr10	51030000	51040000	0.864
chr10	51050000	51060000	0.913
chr10	51120000	51130000	0.947
chr10	51130000	51140000	0.950
chr10	51460000	51470000	0.939
chr10	51480000	51490000	0.234
chr10	51490000	51500000	0.888
chr10	51500000	51510000	0.900
chr10	51510000	51520000	0.920
chr10	51520000	51530000	0.923
chr10	51530000	51540000	0.867
chr10	51540000	51550000	0.886
chr10	51550000	51560000	0.926
chr10	51560000	51570000	0.415
chr10	51570000	51580000	0.336
chr10	51580000	51590000	0.815
chr10	51590000	51600000	0.881
chr10	51620000	51630000	0.053
chr10	51720000	51730000	0.954
chr10	51730000	51740000	0.936
chr10	51740000	51750000	0.955
chr10	51770000	51780000	0.899
chr10	51780000	51790000	0.790
chr10	51790000	51800000	0.874
chr10	51800000	51810000	0.925
chr10	51810000	51820000	0.859
chr10	51820000	51830000	0.263
chr10	51830000	51840000	0.936
chr10	52020000	52030000	0.885
chr10	52030000	52040000	0.865
chr10	52040000	52050000	0.862
chr10	52090000	52100000	0.941
chr10	52100000	52110000	0.953
chr10	52110000	52120000	0.958
chr10	52120000	52130000	0.825
chr10	52130000	52140000	0.904
chr10	52150000	52160000	0.890
chr10	52160000	52170000	0.901
chr10	52170000	52180000	0.236
chr10	52180000	52190000	0.921
chr10	52190000	52200000	0.800
chr10	52240000	52250000	0.939
chr10	52250000	52260000	0.909
chr10	52260000	52270000	0.846
chr10	52270000	52280000	0.852
chr10	52280000	52290000	0.939
chr10	52290000	52300000	0.883
chr10	52300000	52310000	0.823
chr10	52310000	52320000	0.694
chr10	52320000	52330000	0.823
chr10	52340000	52350000	0.939
chr10	52350000	52360000	0.946
chr10	52360000	52370000	0.750
chr10	52370000	52380000	0.820
chr10	52380000	52390000	0.048
chr10	52390000	52400000	0.978
chr10	52400000	52410000	0.946
chr10	52410000	52420000	0.829
chr10	52420000	52430000	0.882
chr10	52430000	52440000	0.848
chr10	52440000	52450000	0.934
chr10	52450000	52460000	0.883
chr10	52470000	52480000	0.936
chr10	52480000	52490000	0.912
chr10	52490000	52500000	0.269
chr10	52540000	52550000	0.903
chr10	52570000	52580000	0.815
chr10	52590000	52600000	0.863
chr10	52620000	52630000	0.878
chr10	52630000	52640000	0.910
chr10	52640000	52650000	0.902
chr10	52710000	52720000	0.909
chr10	52720000	52730000	0.913
chr10	52740000	52750000	0.772
chr10	52750000	52760000	0.234
chr10	52760000	52770000	0.925
chr10	52770000	52780000	0.887
chr10	52780000	52790000	0.907
chr10	52800000	52810000	0.887
chr10	52830000	52840000	0.147
chr10	52850000	52860000	0.802
chr10	52860000	52870000	0.963
chr10	52880000	52890000	0.924
chr10	52890000	52900000	0.943
chr10	52920000	52930000	0.952
chr10	52960000	52970000	0.927
chr10	52980000	52990000	0.955
chr10	52990000	53000000	0.936
chr10	53020000	53030000	0.916
chr10	53040000	53050000	0.900
chr10	53080000	53090000	0.961
chr10	53090000	53100000	0.964
chr10	53100000	53110000	0.944
chr10	53130000	53140000	0.956
chr10	53150000	53160000	0.875
chr10	53160000	53170000	0.905
chr10	53170000	53180000	0.865
chr10	53180000	53190000	0.824
chr10	53240000	53250000	0.917
chr10	53250000	53260000	0.937
chr10	53270000	53280000	0.859
chr10	53280000	53290000	0.905
chr10	53290000	53300000	0.899
chr10	53360000	53370000	0.808
chr10	53380000	53390000	0.942
chr10	53390000	53400000	0.878
chr10	53400000	53410000	0.931
chr10	53440000	53450000	0.918
chr10	53450000	53460000	0.355
chr10	53460000	53470000	0.813
chr10	53470000	53480000	0.939
chr10	53480000	53490000	0.968
chr10	53490000	53500000	0.905
chr10	53500000	53510000	0.893
chr10	53510000	53520000	0.948
chr10	53520000	53530000	0.888
chr10	53540000	53550000	0.871
chr10	53600000	53610000	0.941
chr10	53630000	53640000	0.884
chr10	53670000	53680000	0.877
chr10	53700000	53710000	0.918
chr10	53720000	53730000	0.762
chr10	53750000	53760000	0.882
chr10	53770000	53780000	0.945
chr10	53780000	53790000	0.882
chr10	53790000	53800000	0.924
chr10	53820000	53830000	0.921
chr10	53830000	53840000	0.822
chr10	53860000	53870000	0.950
chr10	53880000	53890000	0.832
chr10	53890000	53900000	0.918
chr10	53900000	53910000	0.884
chr10	53950000	53960000	0.878
chr10	53960000	53970000	0.883
chr10	54000000	54010000	0.917
chr10	54060000	54070000	0.363
chr10	54070000	54080000	0.106
chr10	54080000	54090000	0.947
chr10	54100000	54110000	0.915
chr10	54120000	54130000	0.937
chr10	54130000	54140000	0.903
chr10	54140000	54150000	0.915
chr10	54150000	54160000	0.871
chr10	54160000	54170000	0.907
chr10	54170000	54180000	0.886
chr10	54180000	54190000	0.923
chr10	54190000	54200000	0.918
chr10	54200000	54210000	0.854
chr10	54210000	54220000	0.862
chr10	54220000	54230000	0.886
chr10	54240000	54250000	0.905
chr10	54250000	54260000	0.908
chr10	54350000	54360000	0.945
chr10	54360000	54370000	0.934
chr10	54400000	54410000	0.846
chr10	54410000	54420000	0.858
chr10	54420000	54430000	0.841
chr10	54430000	54440000	0.956
chr10	54440000	54450000	0.949
chr10	54450000	54460000	0.933
chr10	54460000	54470000	0.929
chr10	54470000	54480000	0.936
chr10	54480000	54490000	0.879
chr10	54490000	54500000	0.931
chr10	54500000	54510000	0.901
chr10	54510000	54520000	0.918
chr10	54520000	54530000	0.907
chr10	54530000	54540000	0.687
chr10	54540000	54550000	0.821
chr10	54560000	54570000	0.896
chr10	54610000	54620000	0.950
chr10	54620000	54630000	0.884
chr10	54630000	54640000	0.854
chr10	54640000	54650000	0.722
chr10	54650000	54660000	0.909
chr10	54660000	54670000	0.919
chr10	54690000	54700000	0.923
chr10	54700000	54710000	0.909
chr10	54710000	54720000	0.924
chr10	54720000	54730000	0.879
chr10	54740000	54750000	0.938
chr10	54760000	54770000	0.938
chr10	54770000	54780000	0.935
chr10	54780000	54790000	0.936
chr10	54790000	54800000	0.943
chr10	54870000	54880000	0.936
chr10	54880000	54890000	0.922
chr10	54980000	54990000	0.849
chr10	55000000	55010000	0.929
chr10	55060000	55070000	0.868
chr10	55090000	55100000	0.896
chr10	55100000	55110000	0.937
chr10	55110000	55120000	0.881
chr10	55130000	55140000	0.936
chr10	55160000	55170000	0.914
chr10	55190000	55200000	0.887
chr10	55200000	55210000	0.956
chr10	55210000	55220000	0.950
chr10	55240000	55250000	0.881
chr10	55250000	55260000	0.921
chr10	55260000	55270000	0.948
chr10	55270000	55280000	0.896
chr10	55340000	55350000	0.917
chr10	55350000	55360000	0.840
chr10	55360000	55370000	0.800
chr10	55390000	55400000	0.930
chr10	55400000	55410000	0.904
chr10	55410000	55420000	0.947
chr10	55420000	55430000	0.844
chr10	55440000	55450000	0.924
chr10	55450000	55460000	0.900
chr10	55480000	55490000	0.904
chr10	55500000	55510000	0.791
chr10	55520000	55530000	0.887
chr10	55530000	55540000	0.914
chr10	55540000	55550000	0.931
chr10	55550000	55560000	0.926
chr10	55570000	55580000	0.977
chr10	55580000	55590000	0.960
chr10	55600000	55610000	0.887
chr10	55620000	55630000	0.915
chr10	55630000	55640000	0.966
chr10	55640000	55650000	0.881
chr10	55650000	55660000	0.896
chr10	55660000	55670000	0.885
chr10	55680000	55690000	0.950
chr10	55690000	55700000	0.909
chr10	55700000	55710000	0.977
chr10	55710000	55720000	0.863
chr10	55720000	55730000	0.879
chr10	55730000	55740000	0.889
chr10	55750000	55760000	0.903
chr10	55820000	55830000	0.883
chr10	55860000	55870000	0.840
chr10	55890000	55900000	0.908
chr10	55910000	55920000	0.865
chr10	55920000	55930000	0.873
chr10	55930000	55940000	0.910
chr10	55960000	55970000	0.848
chr10	55970000	55980000	0.913
chr10	55980000	55990000	0.856
chr10	56020000	56030000	0.844
chr10	56040000	56050000	0.926
chr10	56050000	56060000	0.908
chr10	56060000	56070000	0.878
chr10	56140000	56150000	0.834
chr10	56150000	56160000	0.888
chr10	56180000	56190000	0.933
chr10	56190000	56200000	0.904
chr10	56270000	56280000	0.911
chr10	56300000	56310000	0.967
chr10	56330000	56340000	0.869
chr10	56380000	56390000	0.840
chr10	56410000	56420000	0.965
chr10	56470000	56480000	0.922
chr10	56510000	56520000	0.855
chr10	56520000	56530000	0.892
chr10	56530000	56540000	0.931
chr10	56560000	56570000	0.649
chr10	56570000	56580000	0.978
chr10	56610000	56620000	0.988
chr10	56630000	56640000	0.932
chr10	56660000	56670000	0.882
chr10	56670000	56680000	0.866
chr10	56680000	56690000	0.871
chr10	56690000	56700000	0.969
chr10	56720000	56730000	0.890
chr10	56750000	56760000	0.893
chr10	56780000	56790000	0.944
chr10	56790000	56800000	0.909
chr10	56810000	56820000	0.897
chr10	56830000	56840000	0.971
chr10	56870000	56880000	0.885
chr10	56930000	56940000	0.874
chr10	56950000	56960000	0.905
chr10	57000000	57010000	0.848
chr10	57010000	57020000	0.870
chr10	57020000	57030000	0.838
chr10	57050000	57060000	0.932
chr10	57070000	57080000	0.827
chr10	57090000	57100000	0.890
chr10	57150000	57160000	0.878
chr10	57190000	57200000	0.954
chr10	57230000	57240000	0.899
chr10	57270000	57280000	0.835
chr10	57330000	57340000	0.884
chr10	57340000	57350000	0.942
chr10	57350000	57360000	0.938
chr10	57360000	57370000	0.218
chr10	57380000	57390000	0.163
chr10	57390000	57400000	0.170
chr10	57420000	57430000	0.901
chr10	57490000	57500000	0.921
chr10	57570000	57580000	0.866
chr10	57600000	57610000	0.925
chr10	57640000	57650000	0.921
chr10	57650000	57660000	0.875
chr10	57710000	57720000	0.862
chr10	57720000	57730000	0.813
chr10	57730000	57740000	0.888
chr10	57750000	57760000	0.928
chr10	57820000	57830000	0.819
chr10	57850000	57860000	0.784
chr10	57860000	57870000	0.891
chr10	57880000	57890000	0.930
chr10	57910000	57920000	0.926
chr10	58030000	58040000	0.961
chr10	58110000	58120000	0.970
chr10	58120000	58130000	0.194
chr10	58160000	58170000	0.930
chr10	58200000	58210000	0.893
chr10	58220000	58230000	0.885
chr10	58330000	58340000	0.898
chr10	58340000	58350000	0.698
chr10	58350000	58360000	0.947
chr10	58360000	58370000	0.756
chr10	58400000	58410000	0.899
chr10	58440000	58450000	0.870
chr10	58450000	58460000	0.985
chr10	58480000	58490000	0.915
chr10	58510000	58520000	0.910
chr10	58580000	58590000	0.928
chr10	58630000	58640000	0.975
chr10	58670000	58680000	0.844
chr10	58710000	58720000	0.907
chr10	58720000	58730000	0.907
chr10	58740000	58750000	0.948
chr10	58770000	58780000	0.850
chr10	58790000	58800000	0.809
chr10	58810000	58820000	0.905
chr10	58840000	58850000	0.880
chr10	58850000	58860000	0.930
chr10	58890000	58900000	0.894
chr10	58920000	58930000	0.867
chr10	58930000	58940000	0.862
chr10	58950000	58960000	0.957
chr10	58990000	59000000	0.941
chr10	59000000	59010000	0.931
chr10	59010000	59020000	0.928
chr10	59020000	59030000	0.908
chr10	59050000	59060000	0.908
chr10	59080000	59090000	0.961
chr10	59090000	59100000	0.888
chr10	59100000	59110000	0.952
chr10	59150000	59160000	0.936
chr10	59230000	59240000	0.960
chr10	59260000	59270000	0.770
chr10	59270000	59280000	0.875
chr10	59350000	59360000	0.965
chr10	59400000	59410000	0.900
chr10	59420000	59430000	0.941
chr10	59490000	59500000	0.901
chr10	59570000	59580000	0.902
chr10	59590000	59600000	0.912
chr10	59600000	59610000	0.925
chr10	59630000	59640000	0.962
chr10	59650000	59660000	0.909
chr10	59660000	59670000	0.970
chr10	59680000	59690000	0.868
chr10	59690000	59700000	0.932
chr10	59720000	59730000	0.733
chr10	59750000	59760000	0.898
chr10	59760000	59770000	0.924
chr10	59790000	59800000	0.947
chr10	59810000	59820000	0.978
chr10	59820000	59830000	0.792
chr10	59830000	59840000	0.811
chr10	59840000	59850000	0.790
chr10	59850000	59860000	0.909
chr10	59860000	59870000	0.949
chr10	59890000	59900000	0.851
chr10	59900000	59910000	0.940
chr10	59920000	59930000	0.918
chr10	59930000	59940000	0.945
chr10	59940000	59950000	0.908
chr10	59950000	59960000	0.970
chr10	59960000	59970000	0.948
chr10	59970000	59980000	0.990
chr10	59980000	59990000	0.924
chr10	60000000	60010000	0.961
chr10	60010000	60020000	0.954
chr10	60020000	60030000	0.072
chr10	60030000	60040000	0.948
chr10	60040000	60050000	0.955
chr10	60060000	60070000	0.876
chr10	60070000	60080000	0.930
chr10	60080000	60090000	0.738
chr10	60090000	60100000	0.251
chr10	60100000	60110000	0.957
chr10	60120000	60130000	0.913
chr10	60140000	60150000	0.198
chr10	60150000	60160000	0.880
chr10	60160000	60170000	0.943
chr10	60170000	60180000	0.926
chr10	60190000	60200000	0.863
chr10	60200000	60210000	0.938
chr10	60210000	60220000	0.896
chr10	60230000	60240000	0.902
chr10	60270000	60280000	0.069
chr10	60330000	60340000	0.729
chr10	60340000	60350000	0.848
chr10	60350000	60360000	0.831
chr10	60360000	60370000	0.916
chr10	60370000	60380000	0.928
chr10	60380000	60390000	0.944
chr10	60390000	60400000	0.857
chr10	60400000	60410000	0.830
chr10	60430000	60440000	0.974
chr10	60440000	60450000	0.904
chr10	60450000	60460000	0.906
chr10	60460000	60470000	0.870
chr10	60470000	60480000	0.819
chr10	60500000	60510000	0.875
chr10	60510000	60520000	0.879
chr10	60530000	60540000	0.851
chr10	60550000	60560000	0.858
chr10	60560000	60570000	0.953
chr10	60570000	60580000	0.964
chr10	60580000	60590000	0.876
chr10	60590000	60600000	0.853
chr10	60600000	60610000	0.914
chr10	60610000	60620000	0.868
chr10	60620000	60630000	0.946
chr10	60660000	60670000	0.939
chr10	60670000	60680000	0.893
chr10	60680000	60690000	0.779
chr10	60690000	60700000	0.941
chr10	60700000	60710000	0.864
chr10	60710000	60720000	0.821
chr10	60720000	60730000	0.490
chr10	60730000	60740000	0.948
chr10	60740000	60750000	0.880
chr10	60750000	60760000	0.785
chr10	60760000	60770000	0.876
chr10	60780000	60790000	0.858
chr10	60790000	60800000	0.912
chr10	60800000	60810000	0.926
chr10	60830000	60840000	0.922
chr10	60840000	60850000	0.905
chr10	60860000	60870000	0.946
chr10	60880000	60890000	0.898
chr10	60890000	60900000	0.896
chr10	60930000	60940000	0.059
chr10	60960000	60970000	0.910
chr10	61020000	61030000	0.741
chr10	61040000	61050000	0.665
chr10	61050000	61060000	0.779
chr10	61060000	61070000	0.822
chr10	61080000	61090000	0.794
chr10	61100000	61110000	0.892
chr10	61110000	61120000	0.816
chr10	61120000	61130000	0.382
chr10	61210000	61220000	0.916
chr10	61230000	61240000	0.931
chr10	61240000	61250000	0.915
chr10	61250000	61260000	0.935
chr10	61290000	61300000	0.978
chr10	61310000	61320000	0.848
chr10	61320000	61330000	0.845
chr10	61340000	61350000	0.877
chr10	61350000	61360000	0.934
chr10	61360000	61370000	0.934
chr10	61370000	61380000	0.881
chr10	61380000	61390000	0.835
chr10	61390000	61400000	0.900
chr10	61400000	61410000	0.855
chr10	61410000	61420000	0.910
chr10	61420000	61430000	0.949
chr10	61430000	61440000	0.950
chr10	61440000	61450000	0.873
chr10	61450000	61460000	0.959
chr10	61460000	61470000	0.257
chr10	61470000	61480000	0.687
chr10	61480000	61490000	0.910
chr10	61490000	61500000	0.924
chr10	61500000	61510000	0.936
chr10	61510000	61520000	0.879
chr10	61520000	61530000	0.956
chr10	61530000	61540000	0.918
chr10	61540000	61550000	0.920
chr10	61550000	61560000	0.893
chr10	61560000	61570000	0.864
chr10	61570000	61580000	0.700
chr10	61590000	61600000	0.883
chr10	61600000	61610000	0.942
chr10	61610000	61620000	0.824
chr10	61620000	61630000	0.877
chr10	61630000	61640000	0.841
chr10	61640000	61650000	0.922
chr10	61650000	61660000	0.715
chr10	61660000	61670000	0.137
chr10	61670000	61680000	0.950
chr10	61690000	61700000	0.941
chr10	61700000	61710000	0.917
chr10	61710000	61720000	0.932
chr10	61730000	61740000	0.914
chr10	61750000	61760000	0.899
chr10	61760000	61770000	0.928
chr10	61770000	61780000	0.928
chr10	61780000	61790000	0.786
chr10	61790000	61800000	0.903
chr10	61810000	61820000	0.978
chr10	61820000	61830000	0.919
chr10	61830000	61840000	0.924
